       t                    x1                   y1                  x2               y2                 E         I      
           0.38372727E+03           0.17541745E+02          -0.85430245E+01           0.18217159E+02          -0.88748604E+01          -0.60175007E-03           0.80271812E-01
           0.38380909E+03           0.17550663E+02          -0.85287148E+01           0.18235566E+02          -0.88578902E+01          -0.60175007E-03           0.80271812E-01
           0.38389091E+03           0.17559566E+02          -0.85143978E+01           0.18253750E+02          -0.88408125E+01          -0.60175007E-03           0.80271812E-01
           0.38397273E+03           0.17568453E+02          -0.85000733E+01           0.18271713E+02          -0.88236308E+01          -0.60175007E-03           0.80271812E-01
           0.38405455E+03           0.17577325E+02          -0.84857414E+01           0.18289459E+02          -0.88063486E+01          -0.60175007E-03           0.80271812E-01
           0.38413636E+03           0.17586182E+02          -0.84714021E+01           0.18306990E+02          -0.87889693E+01          -0.60175007E-03           0.80271812E-01
           0.38421818E+03           0.17595024E+02          -0.84570553E+01           0.18324309E+02          -0.87714959E+01          -0.60175007E-03           0.80271812E-01
           0.38430000E+03           0.17603850E+02          -0.84427012E+01           0.18341418E+02          -0.87539315E+01          -0.60175007E-03           0.80271812E-01
           0.38438182E+03           0.17612661E+02          -0.84283397E+01           0.18358320E+02          -0.87362788E+01          -0.60175007E-03           0.80271812E-01
           0.38446364E+03           0.17621456E+02          -0.84139708E+01           0.18375017E+02          -0.87185407E+01          -0.60175007E-03           0.80271812E-01
           0.38454545E+03           0.17630236E+02          -0.83995945E+01           0.18391512E+02          -0.87007197E+01          -0.60175007E-03           0.80271812E-01
           0.38462727E+03           0.17639001E+02          -0.83852109E+01           0.18407807E+02          -0.86828182E+01          -0.60175007E-03           0.80271812E-01
           0.38470909E+03           0.17647750E+02          -0.83708199E+01           0.18423903E+02          -0.86648388E+01          -0.60175007E-03           0.80271812E-01
           0.38479091E+03           0.17656484E+02          -0.83564215E+01           0.18439802E+02          -0.86467836E+01          -0.60175007E-03           0.80271812E-01
           0.38487273E+03           0.17665203E+02          -0.83420159E+01           0.18455507E+02          -0.86286549E+01          -0.60175007E-03           0.80271812E-01
           0.38495455E+03           0.17673906E+02          -0.83276028E+01           0.18471020E+02          -0.86104548E+01          -0.60175007E-03           0.80271812E-01
           0.38503636E+03           0.17682594E+02          -0.83131825E+01           0.18486342E+02          -0.85921852E+01          -0.60175007E-03           0.80271812E-01
           0.38511818E+03           0.17691266E+02          -0.82987549E+01           0.18501474E+02          -0.85738482E+01          -0.60175007E-03           0.80271812E-01
           0.38520000E+03           0.17699923E+02          -0.82843199E+01           0.18516418E+02          -0.85554457E+01          -0.60175007E-03           0.80271812E-01
           0.38528182E+03           0.17708564E+02          -0.82698777E+01           0.18531176E+02          -0.85369794E+01          -0.60175007E-03           0.80271812E-01
           0.38536364E+03           0.17717190E+02          -0.82554282E+01           0.18545749E+02          -0.85184510E+01          -0.60175007E-03           0.80271812E-01
           0.38544545E+03           0.17725800E+02          -0.82409714E+01           0.18560139E+02          -0.84998624E+01          -0.60175007E-03           0.80271812E-01
           0.38552727E+03           0.17734395E+02          -0.82265074E+01           0.18574347E+02          -0.84812151E+01          -0.60175007E-03           0.80271812E-01
           0.38560909E+03           0.17742975E+02          -0.82120361E+01           0.18588374E+02          -0.84625106E+01          -0.60175007E-03           0.80271812E-01
           0.38569091E+03           0.17751539E+02          -0.81975576E+01           0.18602221E+02          -0.84437506E+01          -0.60175007E-03           0.80271812E-01
           0.38577273E+03           0.17760088E+02          -0.81830719E+01           0.18615889E+02          -0.84249365E+01          -0.60175007E-03           0.80271812E-01
           0.38585455E+03           0.17768621E+02          -0.81685790E+01           0.18629380E+02          -0.84060698E+01          -0.60175007E-03           0.80271812E-01
           0.38593636E+03           0.17777138E+02          -0.81540788E+01           0.18642694E+02          -0.83871518E+01          -0.60175007E-03           0.80271812E-01
           0.38601818E+03           0.17785640E+02          -0.81395715E+01           0.18655833E+02          -0.83681839E+01          -0.60175007E-03           0.80271812E-01
           0.38610000E+03           0.17794127E+02          -0.81250570E+01           0.18668797E+02          -0.83491674E+01          -0.60175007E-03           0.80271812E-01
           0.38618182E+03           0.17802598E+02          -0.81105353E+01           0.18681588E+02          -0.83301036E+01          -0.60175007E-03           0.80271812E-01
           0.38626364E+03           0.17811053E+02          -0.80960065E+01           0.18694206E+02          -0.83109938E+01          -0.60175007E-03           0.80271812E-01
           0.38634545E+03           0.17819493E+02          -0.80814706E+01           0.18706651E+02          -0.82918391E+01          -0.60175007E-03           0.80271812E-01
           0.38642727E+03           0.17827918E+02          -0.80669275E+01           0.18718926E+02          -0.82726408E+01          -0.60175007E-03           0.80271812E-01
           0.38650909E+03           0.17836327E+02          -0.80523773E+01           0.18731030E+02          -0.82534000E+01          -0.60175007E-03           0.80271812E-01
           0.38659091E+03           0.17844720E+02          -0.80378200E+01           0.18742963E+02          -0.82341179E+01          -0.60175007E-03           0.80271812E-01
           0.38667273E+03           0.17853098E+02          -0.80232556E+01           0.18754728E+02          -0.82147955E+01          -0.60175007E-03           0.80271812E-01
           0.38675455E+03           0.17861460E+02          -0.80086841E+01           0.18766323E+02          -0.81954340E+01          -0.60175007E-03           0.80271812E-01
           0.38683636E+03           0.17869807E+02          -0.79941055E+01           0.18777751E+02          -0.81760344E+01          -0.60175007E-03           0.80271812E-01
           0.38691818E+03           0.17878138E+02          -0.79795199E+01           0.18789010E+02          -0.81565977E+01          -0.60175007E-03           0.80271812E-01
           0.38700000E+03           0.17886454E+02          -0.79649273E+01           0.18800103E+02          -0.81371250E+01          -0.60175007E-03           0.80271812E-01
           0.38708182E+03           0.17894754E+02          -0.79503276E+01           0.18811028E+02          -0.81176173E+01          -0.60175007E-03           0.80271812E-01
           0.38716364E+03           0.17903038E+02          -0.79357209E+01           0.18821787E+02          -0.80980755E+01          -0.60175007E-03           0.80271812E-01
           0.38724545E+03           0.17911307E+02          -0.79211072E+01           0.18832380E+02          -0.80785007E+01          -0.60175007E-03           0.80271812E-01
           0.38732727E+03           0.17919560E+02          -0.79064865E+01           0.18842808E+02          -0.80588938E+01          -0.60175007E-03           0.80271812E-01
           0.38740909E+03           0.17927798E+02          -0.78918588E+01           0.18853069E+02          -0.80392556E+01          -0.60175007E-03           0.80271812E-01
           0.38749091E+03           0.17936020E+02          -0.78772241E+01           0.18863166E+02          -0.80195873E+01          -0.60175007E-03           0.80271812E-01
           0.38757273E+03           0.17944226E+02          -0.78625825E+01           0.18873097E+02          -0.79998896E+01          -0.60175007E-03           0.80271812E-01
